#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-06-25T21:04:38 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5b3158a94c4a	
#INFO	-out.max=999999	
#INFO	queryParameters=11	
#-oc.form=dec
#-out.max=999999
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:B/astorb&tab:{B/astorb/astorb}&key:source=B/astorb/astorb&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-source=B/astorb/astorb
#-order=I
#Ephem=Ephem
#-out=i
#-out=e
#
#
#RESOURCE=yCat_102032
#Name: B/astorb
#Title: Orbits of Minor Planets (Bowell+ 2014)
#Table	B_astorb_astorb:
#Name: B/astorb/astorb
#Title: The catalog of Orbits (2014-01-05)
#Column	i	(F10.6)	Inclination (3)	[ucd=]
#Column	e	(F11.8)	Eccentricity (3)	[ucd=]
#i	e
#deg	
#----------	-----------
  1.173919	 0.13777092
 13.320476	 0.15538658
  1.677419	 0.07888728
  9.471660	 0.18251668
  2.482096	 0.19256263
  9.427703	 0.25854890
  3.496678	 0.12848469
  1.574527	 0.03560516
  5.336967	 0.13987805
 10.760480	 0.09981663
 10.515176	 0.09605726
  1.923430	 0.03688677
  0.163624	 0.15195939
  2.748087	 0.10507761
  5.275370	 0.07908848
  5.213522	 0.18351442
  5.251673	 0.11549128
  8.261348	 0.10351998
  6.343078	 0.21696169
  4.778118	 0.14867436
  1.342533	 0.07839314
  0.691963	 0.15078251
 13.018766	 0.10622971
 24.990545	 0.22532322
  2.874644	 0.15735365
 12.902114	 0.09693060
 11.183212	 0.21283614
  9.579105	 0.20974816
  2.672713	 0.19195305
  3.273879	 0.20355443
  1.456060	 0.06616597
  2.940505	 0.08136045
  7.853782	 0.15041598
  4.650424	 0.18012590
 12.903898	 0.19108261
  5.740292	 0.14125473
  2.654448	 0.21401972
 10.314491	 0.13700232
 21.580549	 0.03483332
  6.255555	 0.14523769
  2.983027	 0.21685136
  8.632288	 0.10877767
  1.914385	 0.13972365
  9.738872	 0.13942142
  0.632639	 0.13523727
  8.656727	 0.24460633
  3.086192	 0.16184288
  1.402144	 0.14918466
  1.480958	 0.21085896
 12.349833	 0.24204226
  2.249290	 0.20224749
 22.484685	 0.23879216
  8.847303	 0.09941239
  2.764072	 0.13799923
  5.022030	 0.06711162
  5.427846	 0.16590598
  6.815158	 0.29214597
  1.923857	 0.19321813
  4.725640	 0.15638759
 12.065531	 0.06389994
 22.417353	 0.03093194
  2.161759	 0.09425541
  7.323491	 0.14768156
  3.882816	 0.07708979
  9.058207	 0.05320505
  4.145926	 0.15922482
  3.035296	 0.11090788
  2.883985	 0.10860633
  6.696579	 0.28682322
  4.561239	 0.02535650
  2.016203	 0.14327170
  3.635942	 0.20358118
  8.745564	 0.19264049
  1.203065	 0.20869902
 16.789502	 0.12082280
  9.585063	 0.17066590
  3.711553	 0.07597803
  7.520185	 0.13175013
  4.864401	 0.04466955
  5.234116	 0.14087157
  2.158553	 0.15930748
  9.596074	 0.08308425
  1.279667	 0.17215569
  6.735064	 0.16504876
  3.195988	 0.19540266
  4.236758	 0.16532759
  2.277925	 0.18667508
  0.628537	 0.14237428
  2.972078	 0.11292086
  2.296449	 0.12869506
 11.474943	 0.20000927
  5.822170	 0.17729849
 12.843946	 0.22797908
  2.752822	 0.23376058
 11.002888	 0.20427281
 14.106987	 0.14643257
 13.091990	 0.23211753
 13.282001	 0.09843786
 12.106986	 0.14851977
 14.917783	 0.13398191
  2.761376	 0.09388167
 16.140657	 0.17606053
  3.223495	 0.07401701
  9.288331	 0.21564208
  1.932655	 0.09607386
  7.268194	 0.18805811
  2.402081	 0.06738500
  8.477984	 0.07784550
  5.303138	 0.12256093
  2.528596	 0.20601969
  4.859068	 0.11513206
  4.481636	 0.21169979
  5.056238	 0.20402961
 14.271375	 0.03157439
  5.648906	 0.13481191
 17.693071	 0.13913515
  5.478153	 0.12336863
  3.017418	 0.19227636
  4.166999	 0.15040585
  3.592280	 0.18398434
  7.610945	 0.06055231
  2.291909	 0.12911039
  9.697227	 0.05419005
  4.105082	 0.12432569
  1.776098	 0.18763692
  6.974674	 0.12682189
  2.718846	 0.10108171
 14.465244	 0.18116980
  9.134887	 0.10680692
 16.169773	 0.33060963
  7.535424	 0.25907140
  2.603523	 0.10729464
  1.167466	 0.21286670
  3.221978	 0.20516989
  4.109770	 0.03242505
  7.902273	 0.22560829
  1.330766	 0.18809683
  5.840537	 0.14341401
  1.678299	 0.15072640
  6.785108	 0.03637126
 22.517850	 0.24851796
  0.762211	 0.16437494
 12.514106	 0.20447451
 25.621439	 0.20104149
  2.879779	 0.20985452
  2.237606	 0.19881870
 24.035731	 0.27178290
 28.326798	 0.32831406
  2.203429	 0.22508183
  1.790301	 0.21621722
  1.755561	 0.14702922
  3.148102	 0.17604060
 12.229958	 0.17192835
  1.206653	 0.18643296
  1.215231	 0.12310827
 13.912687	 0.24845879
  3.065584	 0.13005972
  7.036565	 0.05548550
 14.211595	 0.23014500
 13.324516	 0.21250405
 13.602766	 0.24000463
  1.199015	 0.21810488
 22.659308	 0.29428801
  2.940789	 0.12322941
  3.104367	 0.08471424
 10.634372	 0.03872145
  3.116310	 0.01087326
  1.852812	 0.12787517
  3.719869	 0.13463146
  3.769337	 0.18752474
  4.340360	 0.22217448
  5.574864	 0.13912516
  6.055794	 0.22452048
  3.869180	 0.18337634
  3.459656	 0.21885104
  4.621561	 0.27461897
 10.030252	 0.21967420
  2.813189	 0.15507138
  4.230215	 0.20310951
  3.728484	 0.18309862
  4.991167	 0.06221689
 15.703216	 0.13006172
 14.517084	 0.09526750
  6.039851	 0.03170703
  4.855111	 0.03589593
  2.922522	 0.18179862
  5.275415	 0.19906018
  5.815469	 0.16230801
  5.272316	 0.22479353
 13.126508	 0.09429716
 11.996078	 0.23637143
 14.028183	 0.19119339
  7.006642	 0.07057148
 11.373026	 0.13120258
  2.756102	 0.08899916
  2.738965	 0.10279398
  2.737759	 0.10828909
  4.438007	 0.09682581
  8.433483	 0.15237575
 32.400125	 0.16166206
  4.479460	 0.05816494
  2.897961	 0.30896081
  6.352727	 0.21990062
  4.739219	 0.18518707
  5.410710	 0.10401673
  2.768894	 0.08206673
  4.578032	 0.13060985
  6.938883	 0.04787055
 13.818114	 0.17183275
  1.417511	 0.07977596
 11.742716	 0.08050515
  6.034645	 0.13399356
 12.549142	 0.18118194
  2.686380	 0.20684184
  3.462759	 0.18739179
  0.506806	 0.07524307
  5.188788	 0.15736036
  5.004353	 0.16403015
  2.041001	 0.22138385
  8.409285	 0.14850517
  0.862422	 0.12771867
  1.814147	 0.24131270
  2.754979	 0.05074707
 28.471193	 0.02561153
  1.706670	 0.14922326
  7.038604	 0.18832562
 10.703679	 0.30368337
  2.269835	 0.19041643
  4.774112	 0.04070341
  3.105697	 0.16923296
  2.022399	 0.20376064
  4.998868	 0.02034339
  6.724528	 0.18828581
  9.597982	 0.07306722
  3.135196	 0.12202209
 17.163254	 0.09755357
  6.499959	 0.12633304
  2.885568	 0.19838977
 12.637922	 0.04377509
  3.192530	 0.03948439
  7.477287	 0.22844764
 15.860137	 0.14420251
  3.184650	 0.05354201
  9.438101	 0.16103216
 14.115724	 0.18640430
  3.293056	 0.27204172
  2.779390	 0.07016051
 12.247333	 0.16928923
  0.586341	 0.19582438
  3.217783	 0.18795604
 12.218365	 0.14987783
  5.265622	 0.17275842
 13.850413	 0.16329676
  9.157333	 0.01067853
  2.925733	 0.15604835
  8.180927	 0.16994937
  5.635823	 0.10785992
  1.986886	 0.14160640
  7.353588	 0.10149305
  3.879722	 0.12174021
  1.822429	 0.08794735
 16.263633	 0.04352854
  1.662257	 0.13635993
 34.028284	 0.16871984
  3.614070	 0.10254822
 28.743882	 0.02208581
 14.367071	 0.19678867
  4.509746	 0.16690800
  3.758586	 0.24060714
 11.654594	 0.11757715
 13.116947	 0.17768768
  5.979703	 0.08702065
  2.294671	 0.10539869
  2.522484	 0.01809012
 12.236948	 0.13567621
  8.053987	 0.20563634
 11.219000	 0.05711309
  3.281932	 0.08138969
  3.140566	 0.08190336
 14.208425	 0.20785610
  5.978276	 0.15283640
  5.301708	 0.09256109
 22.954639	 0.07542067
  1.427388	 0.19341195
  2.395583	 0.09510667
  3.287310	 0.08960189
 13.420526	 0.12287463
  1.090238	 0.03990111
  8.173882	 0.09588405
  5.263671	 0.19838227
  1.527526	 0.09143706
 13.736741	 0.14320959
  2.417190	 0.07357583
  1.814045	 0.01589879
  2.091348	 0.06780233
  2.415635	 0.16010879
 12.739646	 0.07909551
  1.443226	 0.13506155
 14.994157	 0.14031056
  1.451586	 0.11440827
  6.567555	 0.22015160
  6.848434	 0.09838652
  6.162051	 0.05182552
  0.814404	 0.17964914
  9.357425	 0.19078263
 10.868551	 0.06539323
  4.115673	 0.13684563
  2.652696	 0.10865435
  7.989398	 0.06356620
  6.313329	 0.06927805
  2.652352	 0.14566753
 14.959078	 0.17373944
  5.067897	 0.13160325
 21.958412	 0.03320194
  7.808879	 0.20979256
  4.592831	 0.29133221
  5.186663	 0.21699543
  2.135391	 0.18377576
 11.976155	 0.06407411
 15.109104	 0.13308301
  4.532574	 0.13785144
 13.069097	 0.10412744
  2.689932	 0.11037103
  9.687358	 0.06896843
 10.691294	 0.09262536
  4.816703	 0.13165574
  1.700914	 0.06990619
 16.824813	 0.01637403
  3.553888	 0.05976089
 34.896010	 0.77333681
  7.977123	 0.11804858
  4.802101	 0.06132410
  5.656860	 0.14321785
  3.506247	 0.22708410
 12.403502	 0.06851674
  2.493823	 0.09155237
 14.675489	 0.18687024
 13.776801	 0.02317101
  4.897302	 0.08088875
 19.595106	 0.07425934
  5.254414	 0.23988507
 12.513183	 0.17025852
  7.764697	 0.17846053
  8.733759	 0.15820233
 13.044803	 0.11259881
 11.688786	 0.12821718
 10.684858	 0.07089201
  9.836875	 0.12608595
 10.243501	 0.16120245
 11.481464	 0.11446575
  8.935986	 0.19434449
 16.189072	 0.16556044
 21.264471	 0.15464456
  4.319747	 0.19230445
  5.085768	 0.02689812
  5.695350	 0.16109113
  5.229900	 0.15052373
 11.626729	 0.02741162
  9.677665	 0.12947972
  7.815957	 0.15235687
 13.180108	 0.08385355
 14.657057	 0.14275768
 12.523211	 0.13274184
 10.336120	 0.07421370
 27.912205	 0.04055091
 16.960714	 0.11070393
 18.381746	 0.12456293
  9.951862	 0.10316091
  0.576732	 0.15805497
  1.374142	 0.05948755
  2.174174	 0.17377780
 11.494817	 0.14499909
  2.845633	 0.13519605
  5.035219	 0.09258146
  7.131802	 0.20980270
  9.591179	 0.12099477
  9.004789	 0.17642269
 16.346735	 0.20685337
  6.856397	 0.14723249
  7.082598	 0.14164989
 10.293706	 0.06427768
  6.083762	 0.12700872
  1.164684	 0.08474058
 14.710424	 0.12590546
  1.784147	 0.08143700
 12.006076	 0.26172506
 10.471181	 0.24411266
 11.587455	 0.19718385
  2.321334	 0.15513725
  1.326301	 0.05351497
  0.762762	 0.09023732
  2.333144	 0.14022589
  0.604516	 0.03935426
  0.909609	 0.04637987
  1.760247	 0.18367162
  1.470004	 0.12964323
  0.634445	 0.21214322
  2.107811	 0.16035889
  1.713235	 0.03802261
  3.691589	 0.13181974
  5.254757	 0.17229449
  1.927314	 0.06999389
  2.165834	 0.11836875
  1.358440	 0.07774672
  3.232557	 0.04059401
  7.389280	 0.04948071
  2.102288	 0.04966254
  1.689703	 0.09758871
  1.812061	 0.13214136
 13.494089	 0.05780340
  9.061014	 0.23959431
 13.664998	 0.23078286
  2.327397	 0.01386638
  1.025335	 0.15081376
  9.105961	 0.05461369
 12.369134	 0.16107867
 13.373235	 0.08560064
  8.320337	 0.20478684
 10.993418	 0.18039514
  7.412116	 0.16170481
 14.234116	 0.10597902
  1.852767	 0.18954308
  2.365124	 0.04395926
  2.548831	 0.16568539
  3.649253	 0.10273492
  9.622259	 0.08174326
 11.454719	 0.17426669
  4.693573	 0.02142963
  6.491060	 0.07359990
  8.693924	 0.18300247
 14.187701	 0.14799637
  3.725533	 0.17221434
  7.581983	 0.27480822
  7.347746	 0.04239970
  6.729202	 0.28939852
 10.982446	 0.08879073
  8.185594	 0.16310393
 11.576948	 0.05661129
 12.787630	 0.10758010
 10.270532	 0.05096807
  2.996369	 0.24124211
  2.507826	 0.15003541
  2.813683	 0.11044970
  2.209996	 0.14278722
  2.172801	 0.09642180
  1.574039	 0.15118265
 15.990382	 0.15464170
  3.688070	 0.06234188
  3.375724	 0.17932665
  1.924925	 0.04686931
 15.549661	 0.13548244
  1.801434	 0.11197066
  4.302804	 0.12258894
  0.928938	 0.13939159
  1.203924	 0.10725256
  5.460569	 0.11536539
 10.547127	 0.08010389
  5.113080	 0.09237166
 24.239841	 0.21645734
  7.508162	 0.05218895
  3.261028	 0.18259962
  5.831546	 0.15295567
 15.377985	 0.08003381
  9.410136	 0.18435059
  2.523491	 0.09131311
  1.186908	 0.21210672
  1.365397	 0.05680628
  3.730197	 0.19522303
  7.735305	 0.17250640
  2.181512	 0.15904561
  3.867046	 0.01363710
  2.461977	 0.22217516
  3.146835	 0.13936823
  5.236946	 0.07661561
  1.024533	 0.07821139
  2.506440	 0.12761699
  2.960964	 0.03969713
 22.381142	 0.07792634
  8.995760	 0.23014816
  6.098020	 0.10191512
  3.010860	 0.18612988
  0.533749	 0.12279802
  1.009585	 0.18071773
  1.423686	 0.12737329
  5.146557	 0.05556711
  2.356648	 0.18642997
  4.502202	 0.18123137
  8.516595	 0.03143841
 33.887119	 0.10418995
  5.077898	 0.14559688
  4.942271	 0.07384862
  9.406957	 0.16595709
  6.177825	 0.11612910
 12.968437	 0.13005728
  2.772852	 0.20673656
  2.385112	 0.04150449
  7.210218	 0.10349793
  2.279544	 0.13933373
  5.365569	 0.26791904
  6.159884	 0.04819628
  3.952406	 0.10902632
  4.846868	 0.33128898
 13.334019	 0.15180642
  6.630119	 0.08258853
 11.475753	 0.09414060
  4.280590	 0.05077488
  2.039170	 0.09734440
 11.559634	 0.23345598
  4.084282	 0.11419632
  2.827045	 0.08587707
  5.696799	 0.13555640
  2.699909	 0.11428241
  6.574548	 0.13182238
 13.946208	 0.20189300
  7.734370	 0.19549179
  7.587582	 0.11070918
  3.125745	 0.24219431
 23.215694	 0.10176960
  3.291904	 0.08755620
 10.961195	 0.09628707
  2.824335	 0.24631900
  4.576302	 0.01294831
  4.276955	 0.14422747
  1.860880	 0.16853060
  4.106310	 0.22199959
 26.788450	 0.31493329
  1.218693	 0.18339529
  7.951637	 0.13735686
  6.025699	 0.13401860
  4.822804	 0.19197497
  6.962762	 0.08619213
  6.448489	 0.14968213
 11.190572	 0.25579361
  5.425573	 0.25642752
 13.929310	 0.18707845
  6.998700	 0.18764198
  2.051676	 0.05783876
 11.221933	 0.20537127
  2.520056	 0.13625809
  1.421121	 0.15091902
  4.814944	 0.28659384
 15.246190	 0.19055908
 12.922354	 0.15929827
 11.142410	 0.11087214
 14.293856	 0.10392283
  7.442372	 0.15141936
  6.312608	 0.12925447
 10.398872	 0.10624393
  1.425285	 0.13286109
  5.407209	 0.10305888
  8.237033	 0.14917145
  3.757437	 0.18585214
  3.236254	 0.13772719
  2.494450	 0.08201813
  3.205197	 0.17000179
 12.092551	 0.12829488
  7.103375	 0.11409431
 10.412705	 0.05589418
  7.554926	 0.08375220
  5.283593	 0.04415592
 10.458470	 0.07398395
  6.327089	 0.15870691
 13.936783	 0.15498689
 10.798433	 0.03356788
  8.041726	 0.08092012
 14.939861	 0.12942226
  2.223052	 0.08723863
 14.235276	 0.03260028
  2.796952	 0.04545118
  4.153714	 0.13091102
 14.426851	 0.25513783
  1.962094	 0.23223334
  4.008207	 0.07931690
  9.100854	 0.21779725
  2.950564	 0.11668964
  7.019275	 0.14870936
 11.641358	 0.11156645
 10.851954	 0.23470659
  4.431745	 0.10698044
  5.840685	 0.19348307
  6.840479	 0.16525837
  6.420455	 0.14390805
  5.872633	 0.09307705
  4.941724	 0.16764811
  5.704217	 0.13579132
  2.185103	 0.06659532
 10.500356	 0.05892330
  4.184665	 0.22100644
  9.735626	 0.07355407
 11.843502	 0.20333376
  5.217450	 0.34206887
  5.123759	 0.04671543
  6.344509	 0.16115953
  4.286734	 0.20449472
  1.924013	 0.16087534
  3.807161	 0.18304155
  2.184266	 0.18904214
  2.705377	 0.13866897
  3.573787	 0.03531716
  4.386262	 0.03941301
  0.652883	 0.19795053
  5.739180	 0.11844968
 15.561464	 0.10761746
 22.265627	 0.31162389
 23.214548	 0.24179977
  1.389156	 0.21711395
  5.855380	 0.09646442
  3.244523	 0.06255732
  4.841274	 0.25674321
 21.847565	 0.15796045
 14.188346	 0.05746253
 22.481306	 0.04760279
  1.218376	 0.16583831
  1.937789	 0.31584176
  5.158860	 0.18631938
 22.860852	 0.31670564
  3.353579	 0.20230860
  2.425214	 0.20060138
  4.249368	 0.18732075
  3.783704	 0.14039578
  7.790825	 0.14772253
  6.879578	 0.12635404
  5.330199	 0.15000758
  1.738847	 0.19654488
 12.143667	 0.12686522
 12.274236	 0.11557171
  3.469464	 0.18595245
  4.771407	 0.07284944
 14.428195	 0.18704769
  6.270972	 0.04954006
  5.510444	 0.19708466
 10.328697	 0.11735400
  0.559782	 0.06064561
  1.321032	 0.08364318
 14.023655	 0.22254865
  3.804338	 0.12288454
  9.613195	 0.16573093
  3.115346	 0.16476937
  1.483144	 0.13603989
  1.721464	 0.16563312
 11.182461	 0.27551284
  1.303590	 0.18124507
 13.872537	 0.11821893
  0.784354	 0.06954422
  6.834165	 0.11359717
 12.140863	 0.31254107
  3.287618	 0.03805940
 22.024655	 0.07967861
  1.594980	 0.15728188
 15.906432	 0.08423292
  2.724890	 0.08948204
  3.885528	 0.16585718
 10.089011	 0.31512961
  7.418868	 0.05856146
 14.472793	 0.17541759
  8.999353	 0.22014657
 11.777952	 0.08018382
  7.151484	 0.16007017
 13.400039	 0.15430934
 32.390756	 0.25845432
  2.302971	 0.13713774
  6.557833	 0.07329087
  1.413163	 0.11241433
  1.729834	 0.09843622
  2.183189	 0.14731387
 10.258279	 0.14522662
 20.297691	 0.32427364
  3.506941	 0.19027369
 11.948463	 0.18126463
 10.670668	 0.17696893
  7.590843	 0.13370314
  5.706078	 0.14101321
  3.122743	 0.19182825
 25.981936	 0.29922975
  2.379623	 0.07145089
 15.082281	 0.04991770
 12.212430	 0.14249649
  5.629800	 0.10948633
  5.322137	 0.10195208
  5.805865	 0.09797452
  4.402928	 0.09117218
  7.869582	 0.20460398
  2.589413	 0.12412790
  2.034588	 0.15382073
  4.574167	 0.13222545
  7.898141	 0.09421675
 13.642940	 0.13374027
  1.118552	 0.03777237
  2.218082	 0.08224321
  1.105562	 0.14818830
  6.328228	 0.21101920
  2.909925	 0.05363164
  0.770427	 0.12992249
  4.532115	 0.16521195
 12.152778	 0.18353274
 11.408781	 0.16694632
 12.155414	 0.17652445
  2.468969	 0.08881667
  2.750955	 0.08135057
 24.020374	 0.57584969
  5.696578	 0.32729122
  2.861490	 0.06360355
 10.616532	 0.10067187
 11.468698	 0.17016041
  3.205573	 0.11138244
  3.466944	 0.09350205
  6.101195	 0.04887402
  2.303553	 0.13294090
 19.169021	 0.21010989
  7.060148	 0.05357867
  4.016153	 0.09662448
  3.702700	 0.12796904
  1.887963	 0.20759202
  0.493001	 0.12516165
  6.496053	 0.04975365
  2.669787	 0.09528654
  4.376843	 0.20053030
  3.560371	 0.13034818
  2.895966	 0.15854786
  3.026938	 0.15002893
  5.486331	 0.13626431
  1.984872	 0.15388849
  2.541008	 0.09498852
 13.602014	 0.06763279
  2.328339	 0.08782394
  7.350919	 0.13255655
 10.558571	 0.10316198
  5.671474	 0.09579747
 12.762613	 0.14109191
  3.046397	 0.02566235
  7.800385	 0.17888169
  1.878781	 0.12179807
  5.336636	 0.13061796
  1.881121	 0.09696357
  6.788904	 0.14465829
  5.514599	 0.10028255
  2.137784	 0.20948580
  3.639956	 0.19242707
  7.249472	 0.05938391
  2.018122	 0.20003550
  3.335031	 0.04862398
  3.765172	 0.05110317
  7.104415	 0.19515235
  6.635980	 0.16284425
  5.784851	 0.20157499
  4.054314	 0.21764479
  6.400514	 0.11904975
  2.988299	 0.18922407
 18.109963	 0.18886055
  3.056567	 0.20178919
 12.387133	 0.12487723
  1.045828	 0.17318775
  5.197542	 0.08496001
  7.719517	 0.11996896
  1.487305	 0.11833846
  2.466519	 0.11301093
  2.076625	 0.18303243
  5.450657	 0.09289552
  1.424368	 0.20137134
  2.361150	 0.20714861
  3.852757	 0.07394476
 12.728046	 0.17249310
  2.628240	 0.21193466
 11.935925	 0.20981199
 13.122532	 0.11903537
  1.451158	 0.05142836
 14.435579	 0.11272622
  5.471338	 0.11601355
 10.067796	 0.06827676
  2.636525	 0.12322418
  4.834276	 0.13870709
  4.295572	 0.09297200
  4.934548	 0.15906532
  6.533242	 0.06657429
  7.415166	 0.14077026
  4.177659	 0.18818539
 17.695247	 0.12698345
 12.858213	 0.06112326
 12.910015	 0.19043865
  6.429024	 0.03006960
  3.080280	 0.04584431
  1.212971	 0.01818444
  1.109420	 0.11011845
 10.300955	 0.28459044
  4.280619	 0.08516691
 22.731947	 0.06897786
  9.960388	 0.14633375
  3.158533	 0.15026271
 13.264110	 0.17543302
 18.076452	 0.09230512
 12.232948	 0.08703748
  7.418619	 0.14214040
 12.218671	 0.28817040
  1.009533	 0.12471473
  8.645160	 0.07582729
  5.059896	 0.18224647
  5.504881	 0.19061939
  3.131373	 0.12184087
 11.804241	 0.05533181
  8.149573	 0.13683972
  5.193835	 0.14814729
 10.046785	 0.10591520
 17.343573	 0.04754677
  3.800161	 0.12201605
 14.864390	 0.20005222
  8.947268	 0.03937818
 17.560349	 0.25148183
 12.882851	 0.15610570
  4.701782	 0.18932824
  9.065314	 0.22192678
  7.544559	 0.05005539
  2.650189	 0.22790515
  4.707963	 0.11269427
  5.426781	 0.17652435
  5.708618	 0.10020132
  1.995862	 0.21399421
  5.257758	 0.07062097
  6.540631	 0.06490326
  3.897827	 0.13086176
  5.052557	 0.06071874
  2.311141	 0.11830746
  7.271576	 0.16993360
 13.569725	 0.11995534
  4.258984	 0.04374067
  3.456803	 0.07361562
  2.187857	 0.16779673
  4.835848	 0.09602166
  8.026092	 0.20305274
 10.726189	 0.13623013
  4.489189	 0.17947331
 30.509103	 0.25916399
  2.064689	 0.18723869
  7.562713	 0.09568521
  6.502767	 0.17925478
 16.022104	 0.15721123
 10.164853	 0.08969102
  5.641508	 0.05825320
  2.305440	 0.16706937
  2.296771	 0.06501693
  3.459749	 0.02458193
  1.948851	 0.13600485
  0.912141	 0.04000721
  1.194032	 0.08291472
 12.399639	 0.03706479
  6.535586	 0.13844895
  5.101063	 0.16371860
  5.821785	 0.05986578
  2.078593	 0.17456612
  3.288746	 0.10526919
 14.642637	 0.12855561
  6.787367	 0.20785813
  3.083274	 0.05476699
 11.174189	 0.04310208
 11.824648	 0.05064995
 15.153641	 0.16948537
  9.183323	 0.09664038
  2.224078	 0.15675789
 10.091572	 0.07086898
  2.291634	 0.10229848
  4.759030	 0.10603147
  9.533822	 0.09066816
  7.092383	 0.14516323
 15.312059	 0.05062071
 11.522602	 0.08443939
  1.797346	 0.12762882
 10.295485	 0.05369945
 10.472343	 0.11281436
  4.215084	 0.08486236
  6.602640	 0.10076250
  1.475693	 0.06590162
 17.419583	 0.08896168
 12.296278	 0.11341613
 10.826470	 0.08734391
  0.853680	 0.10196227
  2.980138	 0.03366543
  2.459873	 0.13695570
  3.878722	 0.08975990
 11.219949	 0.20903270
  1.071357	 0.01160439
  9.375795	 0.14144486
  8.061055	 0.10081169
 13.694672	 0.08907140
 10.427290	 0.13887170
  7.071426	 0.15219049
  7.842844	 0.03567608
 11.579226	 0.07357751
  6.870484	 0.17169530
  9.543704	 0.05737822
  4.115225	 0.22204738
  4.539834	 0.58914135
  3.434967	 0.04160763
 10.876319	 0.08737095
  9.166909	 0.05156374
  5.770750	 0.16790969
  5.329777	 0.18145194
 16.252038	 0.12375553
  4.123443	 0.10391158
  5.319035	 0.21323941
  4.926071	 0.14434327
  2.425003	 0.07428874
  4.927204	 0.19615766
  9.807020	 0.09284030
  6.263987	 0.17847076
  0.599213	 0.02646565
  1.372800	 0.12247266
  5.544540	 0.10777107
  7.499302	 0.13358689
  8.191697	 0.20774807
  6.143355	 0.21362213
  1.381407	 0.18252132
  1.822644	 0.07422320
  1.369718	 0.12289107
 15.844764	 0.15017308
  3.992073	 0.03548682
  3.123720	 0.14240658
  5.375181	 0.11292538
  4.845906	 0.19094912
  0.598577	 0.14412062
  5.332718	 0.08605812
  5.718323	 0.11476735
  6.945739	 0.05649794
  1.548767	 0.19989494
  3.321080	 0.15883706
  6.776261	 0.27861153
 13.454586	 0.08228230
  1.460360	 0.11416863
  2.827854	 0.05154308
  2.041189	 0.13314933
  2.839754	 0.16089627
  6.363517	 0.10699881
 10.547775	 0.12793052
  4.838826	 0.04544109
  4.485971	 0.04555905
  4.763453	 0.12248994
  4.809583	 0.14026677
  4.720123	 0.15550848
  3.889752	 0.16781758
  6.359960	 0.14423380
  2.679671	 0.09179861
  1.755959	 0.19952016
  2.673135	 0.14402627
  2.389518	 0.23777683
  6.934845	 0.15600174
  5.778392	 0.15032349
  2.009677	 0.19434735
  2.110307	 0.13015446
  0.840376	 0.11120818
  2.123682	 0.17001796
  3.330947	 0.22311781
  1.610724	 0.15515152
  9.202950	 0.13112743
 13.097077	 0.21761044
  2.640263	 0.09164786
  1.375593	 0.14595988
  4.196841	 0.20836300
  0.640646	 0.07959821
  2.029907	 0.01821410
  1.743203	 0.14157932
  8.671181	 0.02203430
  8.584969	 0.17271833
  3.309717	 0.15684898
  3.036394	 0.08028603
  2.520923	 0.23804312
  9.742878	 0.09712582
  9.341519	 0.11762135
  9.458944	 0.10707445
  8.707073	 0.12154492
  8.836267	 0.29993918
  9.325600	 0.33884415
 10.091456	 0.10670451
  7.475461	 0.15229900
  7.342410	 0.14640878
  5.900526	 0.22216725
  8.205050	 0.10140893
  9.151623	 0.04475149
 14.488172	 0.22669880
 11.673598	 0.14543066
  3.455792	 0.09476169
  5.752332	 0.11364376
  6.169839	 0.04386938
  5.334563	 0.14821670
 12.219148	 0.17380777
 10.064951	 0.12455379
  2.987384	 0.19860586
 12.008699	 0.06546173
 11.518709	 0.12059780
 11.522146	 0.24105748
 11.123777	 0.10205286
  1.521660	 0.20361729
  2.617118	 0.03956321
  2.711309	 0.12782636
  5.858486	 0.16334709
  3.777403	 0.19469507
  0.760699	 0.15959557
  1.703442	 0.06948205
 10.576574	 0.09578671
  7.929972	 0.21381370
  5.664320	 0.08949139
  5.255005	 0.21213778
  5.472687	 0.13418277
  6.028578	 0.07948004
  8.117251	 0.16718593
  1.971862	 0.15227339
  1.047261	 0.08876595
  0.288523	 0.12212951
  5.539650	 0.15021475
  5.128562	 0.13822310
  6.393697	 0.20439439
  6.651215	 0.19159461
  8.024933	 0.10091498
  8.957589	 0.05568538
 13.747454	 0.11239045
 11.801108	 0.09637873
  9.414209	 0.16301616
 13.767077	 0.01559740
 14.164277	 0.07829118
  0.405261	 0.21393311
  2.453740	 0.23205473
  3.484052	 0.02314484
 13.016454	 0.11099704
 15.119970	 0.05907933
 18.990577	 0.06256524
 10.381327	 0.23690056
 12.483226	 0.17253465
  3.034502	 0.07161628
  5.959822	 0.11364755
  1.361886	 0.17017926
  2.411010	 0.15595511
  3.727783	 0.15510690
  1.279217	 0.02491245
  0.265934	 0.20831278
